Title,Genre,Console,Publisher,Total Sales (m),NA Sales (m),EU Sales (m),JP Sales (m),Other Sales (m),Release Month,Release Year
BeatMania Append GottaMix,Simulation,PS,Konami,0.33,0.0,0.0,0.31,0.02,5,1999
Hell's Kitchen: The Game,Simulation,Wii,Ubisoft,0.33,0.3,0.0,0.0,0.03,9,2008
Farming Simulator 17,Simulation,XOne,Focus Home Interactive,0.33,0.19,0.11,0.0,0.03,10,2016
Discovery Kids: Puppy Playtime,Simulation,DS,505 Games,0.33,0.3,0.0,0.0,0.02,3,2009
Style Lab: Jewelry Design,Simulation,DS,Ubisoft,0.33,0.3,0.0,0.0,0.02,11,2009
Pony Friends 2,Simulation,DS,Square Enix,0.32,0.21,0.09,0.0,0.02,2,2010
My Baby: First Steps,Simulation,DS,SouthPeak Interactive,0.32,0.27,0.03,0.0,0.02,11,2009
Harvest Moon: Back to Nature,Simulation,PS,Natsume,0.32,0.11,0.07,0.12,0.02,11,2000
Dance Dance Revolution Universe,Simulation,X360,Konami,0.32,0.3,0.0,0.0,0.02,2,2007
Sky Odyssey,Simulation,PS2,Activision,0.32,0.16,0.12,0.0,0.04,11,2000
Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,Simulation,PS2,ASCII Entertainment,0.32,0.0,0.0,0.32,0.0,11,2001
Farming Simulator 19,Simulation,XOne,Focus Home Interactive,0.32,0.19,0.09,0.0,0.03,11,2018
The Conveni: Ano Machi wo Dokusen Seyo,Simulation,PS,Human Entertainment,0.32,0.0,0.0,0.3,0.02,3,1997
Littlest Pet Shop: City Friends,Simulation,DS,Electronic Arts,0.32,0.29,0.0,0.0,0.02,10,2009
Armored Core: Silent Line,Simulation,PS2,Agetec,0.31,0.07,0.06,0.16,0.02,7,2003
SimAnimals,Simulation,Wii,Electronic Arts,0.31,0.14,0.14,0.0,0.03,1,2009
Animal Crossing,Simulation,N64,Nintendo,0.31,0.0,0.0,0.26,0.05,4,2001
Cities: Skylines,Simulation,PS4,Koch Media,0.3,0.15,0.07,0.04,0.05,8,2017
Imagine: Family Doctor,Simulation,DS,Ubisoft,0.3,0.27,0.01,0.0,0.02,3,2009
Macross Digital Mission VF-X,Simulation,PS,Bandai,0.3,0.0,0.0,0.28,0.02,2,1997
Dance Dance Revolution Universe 3,Simulation,X360,Konami,0.3,0.28,0.0,0.0,0.02,10,2008
The Sims 2: Pets,Simulation,PS2,Electronic Arts,0.3,0.02,0.01,0.0,0.27,10,2006
MySims Party,Simulation,DS,Electronic Arts,0.3,0.15,0.12,0.0,0.03,3,2009
Future Cop L.A.P.D.,Simulation,PS,Electronic Arts,0.3,0.16,0.11,0.0,0.02,9,1998
Hamster Tarou,Simulation,GB,Jorudan,0.3,0.0,0.0,0.3,0.0,10,1999
Imagine: Makeup Artist,Simulation,DS,Ubisoft,0.29,0.27,0.0,0.0,0.02,12,2020
WWII Aces,Simulation,Wii,Destineer,0.29,0.27,0.0,0.0,0.02,3,2008
Harvest Moon: Magical Melody,Simulation,Wii,Natsume,0.29,0.23,0.04,0.0,0.02,8,2009
Ace Combat: Joint Assault,Simulation,PSP,Namco Bandai,0.29,0.06,0.05,0.15,0.03,8,2010
Imagine: Fashion Designer World Tour,Simulation,DS,Ubisoft,0.29,0.27,0.0,0.0,0.02,10,2009
Hamster Club 4: Shigessa Daidassou,Simulation,GBA,Jorudan,0.29,0.0,0.0,0.28,0.01,7,2003
John Deere: Harvest in the Heartland,Simulation,DS,Destineer,0.29,0.23,0.04,0.0,0.02,11,2007
Trauma Center: New Blood,Simulation,Wii,Atlus,0.29,0.22,0.04,0.01,0.02,11,2007
Heroes of the Pacific,Simulation,PS2,Ubisoft,0.29,0.14,0.11,0.0,0.04,9,2005
Overcooked! 2,Simulation,NS,Sold Out,0.29,0.17,0.09,0.01,0.03,8,2018
The Sims 2,Simulation,PC,Electronic Arts,0.29,0.02,0.24,0.0,0.03,9,2004
BeatMania Append 4thMix: The beat goes on,Simulation,PS,Konami,0.29,0.0,0.0,0.27,0.02,9,1999
Purr Pals,Simulation,Wii,Crave Entertainment,0.29,0.26,0.0,0.0,0.02,7,2008
Baby Pals,Simulation,DS,Crave Entertainment,0.28,0.26,0.01,0.0,0.02,11,2007
Harvest Moon DS Cute (US sales),Simulation,DS,Natsume,0.28,0.28,0.0,0.0,0.0,3,2008
F/A-18F Super Hornet,Simulation,GBA,Majesco,0.28,0.2,0.08,0.0,0.01,11,2004
Moshi Monsters: Moshlings Theme Park,Simulation,3DS,Activision,0.28,0.13,0.13,0.0,0.02,10,2012
The Urbz: Sims In the City (US weekly sales),Simulation,DS,Electronic Arts,0.28,0.26,0.0,0.0,0.02,11,2004
Shrek: Ogres & Dronkeys,Simulation,DS,Activision,0.28,0.26,0.0,0.0,0.02,11,2007
Spintires: MudRunner,Simulation,PS4,Focus Home Interactive,0.28,0.11,0.12,0.0,0.05,10,2017
SimCity 4,Simulation,PC,Electronic Arts,0.28,0.01,0.24,0.0,0.02,1,2003
EyePet,Simulation,PSP,Sony Computer Entertainment,0.28,0.02,0.17,0.0,0.09,11,2010
Wappy Dog,Simulation,DS,Activision,0.28,0.26,0.0,0.0,0.02,11,2011
SimCity 2000,Simulation,SAT,Maxis,0.28,0.0,0.0,0.28,0.0,1,1995
Armored Core: Project Phantasma,Simulation,PS,ASCII Entertainment,0.28,0.06,0.04,0.15,0.02,9,1998
Gunship,Simulation,PS,Microprose,0.27,0.15,0.1,0.0,0.02,7,1996
Thoroughbred Breeder II,Simulation,SNES,Hect,0.27,0.0,0.0,0.27,0.0,6,1994
The Sims 2: Pets,Simulation,GC,Electronic Arts,0.27,0.21,0.05,0.0,0.01,10,2006
Littlest Pet Shop: Beach Friends,Simulation,DS,Electronic Arts,0.27,0.25,0.0,0.0,0.02,10,2009
Jurassic Park: Operation Genesis,Simulation,PS2,VU Games,0.27,0.13,0.1,0.0,0.03,3,2003
America's Test Kitchen: Let's Get Cooking,Simulation,DS,Nintendo,0.27,0.25,0.0,0.0,0.02,3,2010
Aikatsu! 2-nin no My Princess,Simulation,3DS,Namco Bandai Games,0.27,0.0,0.0,0.27,0.0,11,2013
Fish Tycoon,Simulation,DS,Majesco,0.26,0.24,0.0,0.0,0.02,10,2007
Petz: Horsez 2,Simulation,PS2,Ubisoft,0.26,0.13,0.1,0.0,0.03,11,2007
Love Plus,Simulation,DS,Konami,0.26,0.0,0.0,0.26,0.0,9,2009
Star Trek: Invasion,Simulation,PS,Activision,0.26,0.15,0.1,0.0,0.02,8,2000
Bratz: The Movie,Simulation,Wii,THQ,0.26,0.23,0.01,0.0,0.02,9,2007
Petz: Crazy Monkeyz,Simulation,Wii,Ubisoft,0.26,0.24,0.0,0.0,0.02,11,2008
Star Wars Episode I: Battle for Naboo,Simulation,N64,LucasArts,0.26,0.21,0.05,0.0,0.0,12,2000
Armored Core: Nexus,Simulation,PS2,Agetec,0.26,0.06,0.05,0.14,0.02,9,2004
Imagine: Fashion Party,Simulation,Wii,Ubisoft,0.26,0.24,0.0,0.0,0.02,2,2009
Babysitting Mania,Simulation,DS,Majesco,0.26,0.24,0.0,0.0,0.02,9,2008
Littlest Pet Shop: Friends,Simulation,Wii,Electronic Arts,0.26,0.21,0.02,0.0,0.02,10,2009
Jurassic World Evolution,Simulation,XOne,Frontier Developments,0.26,0.15,0.09,0.0,0.02,7,2018
A.C.E.: Another Century's Episode,Simulation,PS2,Banpresto,0.26,0.0,0.0,0.26,0.0,1,2005
We Cheer 2,Simulation,Wii,Namco Bandai,0.26,0.24,0.0,0.0,0.02,11,2009
Armored Core: Master of Arena,Simulation,PS,Agetec,0.26,0.07,0.05,0.13,0.02,2,2000
Zoo Resort 3D,Simulation,3DS,Ubisoft,0.26,0.11,0.1,0.03,0.02,10,2011
Secret Weapons Over Normandy,Simulation,XB,LucasArts,0.25,0.19,0.05,0.0,0.01,11,2003
Project Runway,Simulation,Wii,Atari,0.25,0.23,0.0,0.0,0.02,2,2010
Ace Combat: Assault Horizon Legacy,Simulation,3DS,Namco Bandai,0.25,0.1,0.06,0.08,0.01,11,2011
Imagine: Ballet Star,Simulation,DS,Ubisoft,0.25,0.23,0.0,0.0,0.02,11,2008
Animal Paradise,Simulation,DS,Empire Interactive,0.25,0.09,0.14,0.0,0.02,9,2008
Silent Hunter 5: Battle of the Atlantic,Simulation,PC,Ubisoft,0.25,0.0,0.21,0.0,0.04,3,2010
The Sims 2,Simulation,XB,Electronic Arts,0.25,0.19,0.05,0.0,0.01,10,2005
Littlest Pet Shop: Country Friends,Simulation,DS,Electronic Arts,0.25,0.23,0.0,0.0,0.02,10,2009
Armored Core 4,Simulation,X360,Sega,0.25,0.19,0.01,0.03,0.02,3,2007
Catz,Simulation,GBA,Ubisoft,0.24,0.18,0.06,0.0,0.0,3,2006
Guitar Freaks,Simulation,PS,Konami,0.24,0.0,0.0,0.23,0.02,7,1999
Harvest Moon: Magical Melody,Simulation,GC,Natsume,0.24,0.19,0.05,0.0,0.01,3,2006
Farming Simulator 2015,Simulation,XOne,Focus Home Interactive,0.24,0.13,0.09,0.0,0.02,5,2015
Paws & Claws: Pet Resort,Simulation,DS,THQ,0.24,0.22,0.0,0.0,0.02,2,2008
Dance Dance Revolution: Disney Channel Edition,Simulation,PS2,Konami,0.24,0.12,0.09,0.0,0.03,1,2008
Birds of Steel,Simulation,PS3,Konami Digital Entertainment,0.24,0.1,0.09,0.02,0.03,3,2012
Imagine: Zookeeper,Simulation,DS,Ubisoft,0.24,0.15,0.06,0.0,0.02,10,2009
Love Plus +,Simulation,DS,Konami,0.23,0.0,0.0,0.23,0.0,6,2010
Hotel for Dogs,Simulation,DS,505 Games,0.23,0.22,0.0,0.0,0.02,1,2009
Harvest Moon GB,Simulation,GB,Natsume,0.23,0.0,0.0,0.23,0.0,8,1998
Colony Wars: Vengeance,Simulation,PS,Psygnosis,0.23,0.13,0.09,0.0,0.02,11,1998
Harvest Moon: The Land of Origin,Simulation,3DS,Marvelous,0.23,0.0,0.0,0.23,0.0,2,2012
What's Cooking? Jamie Oliver,Simulation,DS,Atari,0.23,0.2,0.01,0.0,0.02,10,2008
AKB1/149: Love Election,Simulation,PSP,Namco Bandai Games,0.23,0.0,0.0,0.23,0.0,12,2012
Rune Factory: Tides of Destiny,Simulation,PS3,Natsume,0.23,0.14,0.0,0.07,0.02,10,2011
I Love Horses,Simulation,DS,Bold Games,0.23,0.21,0.0,0.0,0.01,4,2009
Petz Monkeyz House,Simulation,DS,Ubisoft,0.22,0.2,0.0,0.0,0.02,11,2008
Discovery Kids: Dolphin Discovery,Simulation,DS,505 Games,0.22,0.2,0.0,0.0,0.01,3,2009
Lethal Skies Elite Pilot: Team SW,Simulation,PS2,Sammy Corporation,0.22,0.11,0.08,0.0,0.03,5,2002
Return to PopoloCrois: A Story of Seasons Fairytale,Simulation,3DS,Xseed Games,0.22,0.09,0.0,0.11,0.01,3,2016
Imagine: Detective,Simulation,DS,Ubisoft,0.22,0.14,0.01,0.0,0.06,9,2009
MySims Party,Simulation,Wii,Electronic Arts,0.22,0.17,0.03,0.0,0.02,3,2009
Armored Core V,Simulation,X360,Namco Bandai,0.22,0.13,0.03,0.04,0.01,3,2012
Over G Fighters,Simulation,X360,Ubisoft,0.22,0.19,0.01,0.0,0.02,6,2006
Petz Rescue: Wildlife Vet,Simulation,Wii,Ubisoft,0.21,0.2,0.0,0.0,0.02,10,2008
Imagine: Boutique Owner,Simulation,DS,Ubisoft,0.21,0.2,0.0,0.0,0.01,6,2009
The Sims 4: Cats & Dogs,Simulation,PC,Electronic Arts,0.21,0.0,0.2,0.0,0.01,11,2017
Discovery Kids: Pony Paradise,Simulation,DS,505 Games,0.21,0.19,0.0,0.0,0.01,3,2009
Wedding Dash,Simulation,DS,Zoo Games,0.21,0.19,0.0,0.0,0.01,11,2009
Mobile Suit Gundam: Crossfire,Simulation,PS3,Namco Bandai,0.2,0.06,0.0,0.14,0.01,11,2006
Harvest Moon: More Friends of Mineral Town,Simulation,GBA,Natsume,0.2,0.14,0.05,0.0,0.0,7,2005
DarkStar One: Broken Alliance,Simulation,X360,Kalypso,0.2,0.11,0.07,0.0,0.02,7,2010
Apache: Air Assault,Simulation,PS3,Activision,0.2,0.11,0.06,0.0,0.02,11,2010
Treasure World,Simulation,DS,Aspyr,0.2,0.18,0.0,0.0,0.02,6,2009
Playboy: The Mansion,Simulation,PS2,ARUSH Entertainment,0.2,0.1,0.08,0.0,0.03,1,2005
Armored Core 4,Simulation,PS3,Sega,0.2,0.09,0.0,0.09,0.01,3,2007
Aikatsu! Cinderella Lesson,Simulation,3DS,Namco Bandai Games,0.2,0.0,0.0,0.2,0.0,11,2012
Iron Chef America: Supreme Cuisine,Simulation,DS,Destineer,0.19,0.18,0.0,0.0,0.01,11,2008
Petz Pony: Beauty Pageant,Simulation,DS,Ubisoft,0.19,0.18,0.0,0.0,0.01,10,2009
New Love Plus,Simulation,3DS,Konami,0.19,0.0,0.0,0.19,0.0,2,2012
Pet Zombies,Simulation,3DS,Majesco,0.19,0.18,0.0,0.0,0.02,10,2011
Dream Salon,Simulation,DS,Zoo Digital Publishing,0.19,0.18,0.0,0.0,0.01,11,2009
Spore Hero Arena,Simulation,DS,Electronic Arts,0.19,0.18,0.0,0.0,0.01,10,2009
Dawn of Discovery,Simulation,Wii,Ubisoft,0.19,0.12,0.06,0.0,0.01,6,2009
Elite: Dangerous,Simulation,PS4,Frontier Developments,0.19,0.06,0.1,0.0,0.03,6,2017
GunGriffon,Simulation,SAT,Sega,0.19,0.0,0.0,0.19,0.0,1,1996
Kuma-Tomo,Simulation,3DS,Namco Bandai Games,0.19,0.0,0.0,0.19,0.0,6,2013
IL-2 Sturmovik: Birds of Prey,Simulation,PSP,505 Games,0.19,0.08,0.07,0.0,0.04,9,2009
Air Conflicts: Secret Wars,Simulation,PS3,Kalypso,0.19,0.1,0.06,0.0,0.03,11,2011
DanceDanceRevolution,Simulation,PS3,Konami,0.19,0.12,0.05,0.0,0.02,11,2010
Magical ZhuZhu Princess: Carriages & Castles,Simulation,DS,Activision,0.19,0.13,0.04,0.0,0.02,2,2011
Armored Core: For Answer,Simulation,PS3,Ubisoft,0.19,0.06,0.02,0.1,0.01,9,2008
Farmtopia,Simulation,DS,505 Games,0.19,0.18,0.0,0.0,0.01,8,2010
Thoroughbred Breeder,Simulation,SNES,Hect,0.19,0.0,0.0,0.19,0.0,8,1993
ThunderStrike 2,Simulation,PS,Core Design Ltd.,0.19,0.1,0.07,0.0,0.01,1,1995
Camping Mama: Outdoor Adventures,Simulation,DS,Majesco,0.19,0.12,0.05,0.0,0.02,9,2011
Happy Cooking,Simulation,DS,Ubisoft,0.19,0.17,0.0,0.0,0.01,12,2008
Imagine: Babyz Fashion,Simulation,DS,Ubisoft,0.19,0.17,0.0,0.0,0.01,11,2009
Go Play: Lumberjacks,Simulation,Wii,Majesco,0.19,0.17,0.0,0.0,0.01,6,2009
Dance Dance Revolution: Disney Grooves,Simulation,Wii,Konami,0.18,0.17,0.0,0.0,0.01,4,2009
Harvest Moon: A Wonderful Life Special Edition,Simulation,PS2,Natsume,0.18,0.09,0.07,0.0,0.02,10,2005
Star Trek: Legacy,Simulation,X360,Bethesda Softworks,0.18,0.14,0.02,0.0,0.01,12,2006
AirForce Delta Storm,Simulation,XB,Konami,0.18,0.14,0.04,0.0,0.01,11,2001
A.C.E.: Another Century's Episode 2,Simulation,PS2,Banpresto,0.18,0.0,0.0,0.18,0.0,3,2006
Fireblade,Simulation,PS2,Midway Games,0.18,0.09,0.07,0.0,0.02,6,2002
Cities: Skylines,Simulation,XOne,Koch Media,0.18,0.13,0.03,0.0,0.02,4,2017
Armored Core: Last Raven,Simulation,PS2,Agetec,0.18,0.05,0.04,0.08,0.01,6,2006
SimCity Creator (JP sales),Simulation,DS,Electronic Arts,0.18,0.0,0.0,0.18,0.0,3,2008
EyePet & Friends,Simulation,PS3,Sony Computer Entertainment,0.18,0.06,0.09,0.0,0.03,11,2011
Trauma Team,Simulation,Wii,Atlus,0.17,0.14,0.0,0.02,0.01,5,2010
Iron Chef America: Supreme Cuisine,Simulation,Wii,Destineer,0.17,0.16,0.0,0.0,0.01,11,2008
Gundam Assault Survive,Simulation,PSP,Namco Bandai,0.17,0.0,0.0,0.17,0.0,3,2010
Harvest Moon: The Lost Valley,Simulation,3DS,Natsume,0.17,0.13,0.02,0.0,0.02,11,2014
ZhuZhu Puppies,Simulation,DS,Activision,0.17,0.12,0.03,0.0,0.01,3,2011
Naval Assault: The Killing Tide,Simulation,X360,505 Games,0.17,0.08,0.07,0.0,0.02,6,2010
Disney Friends,Simulation,DS,Disney Interactive Studios,0.17,0.12,0.03,0.0,0.01,2,2008
Harvest Moon: Light of Hope,Simulation,NS,Natsume,0.17,0.12,0.03,0.0,0.02,5,2018
Paws & Claws: Pet Resort,Simulation,GBA,THQ,0.16,0.12,0.04,0.0,0.0,2,2006
Lethal Skies II,Simulation,PS2,Sammy Corporation,0.16,0.08,0.06,0.0,0.02,9,2003
Apache: Air Assault,Simulation,X360,Activision,0.16,0.12,0.03,0.0,0.01,11,2010
Zoo Hospital,Simulation,Wii,Majesco,0.16,0.14,0.01,0.0,0.01,9,2008
Heroes Over Europe,Simulation,PS3,Ubisoft,0.16,0.12,0.02,0.0,0.02,9,2009
SimEarth: The Living Planet,Simulation,SNES,FCI,0.16,0.0,0.0,0.16,0.0,2,1993
Innocent Life: A Futuristic Harvest Moon,Simulation,PSP,Natsume,0.16,0.08,0.03,0.03,0.02,5,2007
Wonder Project J2: Koruro no Mori no Josette,Simulation,N64,Enix,0.16,0.0,0.0,0.12,0.04,11,1996
Macross Ace Frontier,Simulation,PSP,Namco Bandai,0.16,0.0,0.0,0.16,0.0,10,2008
Burger Island,Simulation,DS,Destineer,0.16,0.15,0.0,0.0,0.01,12,2008
Overcooked! 2,Simulation,PS4,Sold Out,0.16,0.07,0.06,0.0,0.03,8,2018
My Baby 3 & Friends,Simulation,DS,Majesco,0.16,0.12,0.02,0.0,0.01,10,2010
Battlestar Galactica,Simulation,PS2,VU Games,0.16,0.08,0.06,0.0,0.02,11,2003
Imagine: Music Fest,Simulation,DS,Ubisoft,0.16,0.14,0.0,0.0,0.01,5,2009
Birds of Steel,Simulation,X360,Konami Digital Entertainment,0.15,0.11,0.03,0.0,0.01,3,2012
Scripps Spelling Bee,Simulation,DS,THQ,0.15,0.14,0.0,0.0,0.01,9,2010
Farm Frenzy: Animal Country,Simulation,DS,City Interactive,0.15,0.13,0.01,0.0,0.01,9,2010
Top Gun: Combat Zones,Simulation,GC,Titus,0.15,0.12,0.03,0.0,0.0,10,2002
Burger Island,Simulation,Wii,Destineer,0.15,0.14,0.0,0.0,0.01,5,2009
Farming Simulator 2013,Simulation,PS3,Focus Home Interactive,0.15,0.0,0.1,0.02,0.02,11,2013
Petz: Dogz Talent Show,Simulation,DS,Ubisoft,0.15,0.14,0.0,0.0,0.01,11,2009
The Sims Medieval: Pirates and Nobles,Simulation,PC,Electronic Arts,0.15,0.05,0.08,0.0,0.01,8,2011
The Sims 3: Seasons,Simulation,PC,Electronic Arts,0.15,0.0,0.14,0.0,0.01,11,2012
Hoppechan: Tsukutte! Asonde! Punipuni Town!!,Simulation,3DS,Nippon Columbia,0.15,0.0,0.0,0.15,0.0,7,2013
Blazing Angels 2: Secret Missions of WWII,Simulation,PS3,Ubisoft,0.15,0.1,0.03,0.0,0.02,11,2007
Spintires: MudRunner,Simulation,XOne,Focus Home Interactive,0.15,0.11,0.02,0.0,0.01,10,2017
Harvest Moon: Hero of Leaf Valley,Simulation,PSP,Natsume,0.15,0.07,0.02,0.05,0.02,4,2010
Armored Core: For Answer,Simulation,X360,Ubisoft,0.15,0.06,0.01,0.07,0.01,9,2008
DrumMania,Simulation,PS2,Konami,0.15,0.0,0.0,0.15,0.0,3,2000
Imagine: Fashion Designer,Simulation,3DS,Ubisoft,0.15,0.11,0.02,0.0,0.01,10,2011
Dance Dance Revolution (North America),Simulation,PS,Konami,0.15,0.08,0.06,0.0,0.01,5,2001
Farming Simulator 2012,Simulation,3DS,Excalibur Publishing Limited,0.14,0.0,0.13,0.0,0.01,3,2012
Doshin the Giant,Simulation,GC,Nintendo,0.14,0.0,0.0,0.14,0.0,9,2002
Cake Mania 3,Simulation,DS,Majesco,0.14,0.13,0.0,0.0,0.01,10,2009
Fast Food Panic,Simulation,DS,SouthPeak Interactive,0.14,0.13,0.0,0.0,0.01,1,2010
Our House Party!,Simulation,Wii,Majesco,0.14,0.13,0.0,0.0,0.01,9,2009
Horse Life Adventures,Simulation,Wii,Valcon Games,0.14,0.12,0.01,0.0,0.01,10,2009
Agile Warrior F-111X,Simulation,PS,Virgin Interactive,0.14,0.08,0.05,0.0,0.01,11,1995
Blazing Angels 2: Secret Missions of WWII,Simulation,X360,Ubisoft,0.14,0.11,0.02,0.0,0.01,9,2007
Paws & Claws: Pet Vet 2,Simulation,DS,THQ,0.14,0.13,0.0,0.0,0.01,8,2007
Imagine: Fashion Stylist,Simulation,DS,Ubisoft,0.14,0.13,0.0,0.0,0.01,11,2010
Heroes over Europe,Simulation,X360,Ubisoft,0.14,0.1,0.02,0.0,0.01,9,2009
Pet Pals: Animal Doctor,Simulation,Wii,Legacy Interactive,0.14,0.13,0.0,0.0,0.01,11,2008
Tropico 5,Simulation,PC,Kalypso Media,0.14,0.04,0.09,0.0,0.01,1,2015
Anno 1701: Dawn of Discovery,Simulation,DS,Ubisoft,0.13,0.07,0.05,0.0,0.01,3,2008
The IdolM@ster: One for All,Simulation,PS3,Namco Bandai Games,0.13,0.0,0.0,0.13,0.0,5,2014
Wild Earth: African Safari,Simulation,Wii,Majesco,0.13,0.1,0.02,0.0,0.01,4,2008
Littlest Pet Shop: Spring,Simulation,DS,Electronic Arts,0.13,0.12,0.0,0.0,0.01,3,2009
Sally's Salon,Simulation,DS,Capcom,0.13,0.12,0.0,0.0,0.01,11,2008
Harvest Moon DS (jp sales),Simulation,DS,Natsume,0.13,0.0,0.0,0.13,0.0,9,2006
Lovely Lisa and Friends,Simulation,DS,Tomy Corporation,0.13,0.12,0.0,0.0,0.01,2,2010
Heroes of the Pacific,Simulation,XB,Ubisoft,0.13,0.1,0.03,0.0,0.0,9,2005
My Baby: First Steps,Simulation,Wii,SouthPeak Interactive,0.13,0.12,0.0,0.0,0.01,11,2009
Steel Battalion: Heavy Armor,Simulation,X360,Capcom,0.13,0.08,0.02,0.02,0.01,6,2012
City Crisis,Simulation,PS2,Take-Two Interactive,0.13,0.06,0.05,0.0,0.02,7,2001
Black Dawn,Simulation,PS,Virgin Interactive,0.13,0.07,0.05,0.0,0.01,9,1996
Little Dragons Café,Simulation,NS,Aksys Games,0.13,0.09,0.0,0.02,0.01,8,2018
Farming Simulator 17,Simulation,NS,Focus Home Interactive,0.13,0.04,0.08,0.0,0.01,11,2017
Farming Simulator 18,Simulation,3DS,Focus Home Interactive,0.12,0.06,0.06,0.0,0.01,6,2017
Charm Girls Club: My Fashion Mall,Simulation,DS,Electronic Arts,0.12,0.12,0.0,0.0,0.01,10,2009
"Kilari: Na-san, Mon Meilleur Ami",Simulation,DS,Konami,0.12,0.0,0.0,0.12,0.0,4,2010
Ochaken no Heya DS,Simulation,DS,MTO,0.12,0.0,0.0,0.12,0.0,4,2006
Colony Wars III: Red Sun,Simulation,PS,Midway Games,0.12,0.07,0.05,0.0,0.01,6,2000
Job Simulator,Simulation,PS4,Sony Interactive Entertainment,0.12,0.1,0.0,0.0,0.02,4,2017
Horse Life,Simulation,DS,D3 Publisher,0.12,0.09,0.02,0.0,0.01,11,2007
Lovely Lisa,Simulation,DS,Tomy Corporation,0.12,0.11,0.0,0.0,0.01,10,2008
My Farm Around the World,Simulation,DS,THQ,0.12,0.11,0.0,0.0,0.01,5,2009
Harvest Moon 2 GBC,Simulation,GB,Natsume,0.12,0.0,0.0,0.12,0.0,9,2000
Densha De Go! 64,Simulation,N64,Taito,0.12,0.0,0.0,0.05,0.07,7,1999
The Sky Crawlers: Innocent Aces,Simulation,Wii,Xseed Games,0.12,0.08,0.02,0.01,0.01,1,2010
SimAnimals Africa,Simulation,Wii,Electronic Arts,0.12,0.1,0.01,0.0,0.01,10,2009
A.C.E.: Another Century's Episode Portable,Simulation,PSP,Namco Bandai,0.12,0.0,0.0,0.12,0.0,1,2011
Petz Fantasy: Moonlight Magic,Simulation,DS,Ubisoft,0.12,0.11,0.0,0.0,0.01,9,2010
Charm Girls Club: My Perfect Prom,Simulation,DS,Electronic Arts,0.12,0.11,0.0,0.0,0.01,10,2009
Funky Barn,Simulation,3DS,Ubisoft,0.12,0.07,0.04,0.0,0.01,4,2012
Girl Time,Simulation,DS,THQ,0.11,0.11,0.0,0.0,0.01,5,2009
JASF: Jane's Advanced Strike Fighters,Simulation,PS3,Unknown,0.11,0.07,0.03,0.0,0.01,10,2011
The Idolmaster: Platinum Stars,Simulation,PS4,Namco Bandai Games,0.11,0.0,0.0,0.11,0.0,7,2016
Pocket Pets,Simulation,DS,O3 Entertainment,0.11,0.1,0.0,0.0,0.01,12,2007
Let's Play Garden,Simulation,DS,Deep Silver,0.11,0.1,0.0,0.0,0.01,6,2010
AirForce Delta Strike,Simulation,PS2,Konami,0.11,0.05,0.04,0.0,0.01,2,2004
Mobile Suit Gundam: MS Sensen 0079,Simulation,Wii,Namco Bandai,0.11,0.0,0.0,0.11,0.0,7,2007
Paws & Claws Pet Vet: Australian Adventures,Simulation,DS,THQ,0.11,0.1,0.0,0.0,0.01,8,2009
Naval Ops: Warship Gunner,Simulation,PS2,KOEI,0.11,0.05,0.04,0.0,0.01,6,2003
Nuclear Strike 64,Simulation,N64,THQ,0.11,0.09,0.02,0.0,0.0,11,1999
GunGriffon Blaze,Simulation,PS2,Working Designs,0.11,0.05,0.04,0.0,0.01,10,2000
Overcooked Special Edition,Simulation,NS,Team 17,0.11,0.08,0.01,0.0,0.01,2,2018
Dawn of Discovery,Simulation,DS,Ubisoft,0.11,0.07,0.03,0.0,0.01,6,2009
Animal Planet: Vet Life,Simulation,DS,Activision,0.11,0.1,0.0,0.0,0.01,9,2009
Football Manager 2019,Simulation,PC,Sega,0.11,0.0,0.1,0.0,0.01,11,2018
My Boyfriend,Simulation,DS,THQ,0.11,0.1,0.0,0.0,0.01,9,2009
Kirarin * Revolution: Kira Kira Idol Audition,Simulation,DS,Konami,0.11,0.0,0.0,0.11,0.0,8,2006
Paws & Claws: Pet Resort,Simulation,Wii,THQ,0.11,0.1,0.0,0.0,0.01,1,2009
Petz Fashion: Dogz & Catz,Simulation,DS,Ubisoft,0.11,0.1,0.0,0.0,0.01,6,2009
Trauma Center: Under the Knife 2,Simulation,DS,Atlus,0.11,0.1,0.0,0.0,0.01,7,2008
SimCity 2000,Simulation,GBA,"Destination Software, Inc",0.11,0.08,0.03,0.0,0.0,11,2003
Dreamer Series: Top Model,Simulation,DS,DreamCatcher Interactive,0.1,0.1,0.0,0.0,0.01,9,2009
Slime Rancher,Simulation,PS4,Skybound Games,0.1,0.08,0.0,0.0,0.02,9,2018
Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage,Simulation,DS,Konami,0.1,0.0,0.0,0.1,0.0,12,2007
Stardew Valley,Simulation,PS4,505 Games,0.1,0.04,0.04,0.0,0.02,4,2017
Dropship: United Peace Force,Simulation,PS2,BAM! Entertainment,0.1,0.05,0.04,0.0,0.01,5,2002
Brooktown High: Senior Year,Simulation,PSP,Konami,0.1,0.09,0.0,0.0,0.01,5,2007
Top Gun: Combat Zones,Simulation,GBA,Mastiff,0.1,0.07,0.03,0.0,0.0,12,2004
America's Next Top Model,Simulation,DS,Conspiracy Entertainment,0.1,0.1,0.0,0.0,0.01,6,2010
